loan_type,purpose,occupancy,loan_amount,approve,location,county,race,coapplicant_race,sex,coapplicant_sex,income,units_purchased,married,dependents,years_in_job,s26a,self_employed,monthly_income,coapplicant_income,total_income,total_coapplicant_income,monthly_expense,purchase_price,other_financing,liquid_assets,credit_reports,met_guidlines,credit_lines,mcred,ccred,public_rec,mortgage_income,debt_income,rate_type,loan_term,appraised_value,type_of_property,sought_insurance,denied_mortgage,gift_or_grant,cosigner,unverified_info,reviewed,networth,unemployment_prob,rtdum,age,education,housing_expense,loan_value,high_val,loan_value_medium,loan_value_low,loan_val,no_hs,di_ccred,di_squared,loan_value_squared,credit_history
1,1,1,128,1,1120,1,1,3,1,2,56,1,1,3,7,4,0,1326,1998,2654,1998,1401,142,0,22,6,0,2,1,5,0,0.31,31,2,360,142,2,0,0,N,0,0,1,140,3.2,1,1,hs,1,0.901408451,0,1,0,medium,0,155,961,0.812537195,0
1,1,1,81,1,1120,1,1,8,0,4,55,1,0,1,6,3,0,4333,0,4606,0,839,101,0,38,1,1,10,1,2,0,0.18,25,2,360,92,2,0,0,N,0,0,1,143,10.6,1,1,hs,0,0.880434783,0,1,0,medium,0,50,625,0.775165406,2
1,1,1,143,1,1120,1,1,8,0,4,65,1,0,0,10,2,0,5417,0,5417,0,1332,180,0,39,2,0,32,2,5,0,0.2459,29.39,1,480,150,1,0,0,N,0,1,1,59,3.2,0,1,college,0,0.953333333,1,0,0,high,0,146.95,863.7721,0.908844444,0
1,1,1,113,1,1120,1,0,7,1,3,45,1,0,0,4,3.5,0,3750,0,3750,0,937,125,0,19,2,1,4,1,1,0,0.2533,34.17,1,480,150,2,0,0,N,0,0,1,199,2,0,1,college,0,0.753333333,0,0,1,low,0,34.17,1167.5889,0.567511111,1
1,1,1,130,1,1120,1,0,7,1,3,33,1,0,0,4,0,0,2750,0,2750,0,1243,184,0,22,1,0,0,2,4,0,0.4685,47.94,1,360,195,1,0,0,N,0,1,1,197,4.3,0,1,college,1,0.666666667,0,0,1,low,0,191.76,2298.2436,0.444444444,0
1,1,1,349,1,1120,1,0,5,1,2,285,1,1,1,12,12,0,10341,10543,12841,10968,4575,387,0,57,2,1,39,1,2,0,0.21,27,2,360,433,2,0,0,N,0,0,1,598,3.9,0,1,college,0,0.806004619,0,1,0,medium,0,54,729,0.649643446,2
1,1,1,30,1,1120,1,0,8,0,4,30,1,0,0,14,14,0,2500,0,2500,0,693,134,0,73,1,1,10,2,1,0,0.27,28,2,360,134,1,0,0,N,0,0,0,51,3.1,0,1,college,0,0.223880597,0,0,1,low,0,28,784,0.050122522,1
1,1,1,123,1,1120,1,1,3,1,2,104,2,1,0,14,7,0,4594,2000,4594,2000,1388,137,0,40,2,1,28,1,2,0,0.22,35,1,360,137,2,1,0,N,1,0,1,123,4.3,1,1,hs,0,0.897810219,0,1,0,medium,0,70,1225,0.806063189,2
1,1,1,111,1,1120,1,1,3,0,1,56,1,0,0,11,11,0,2600,1362,2600,1362,1581,128,0,18,2,1,28,2,1,0,0.27,37,2,360,130,2,1,0,N,0,0,1,21,3.2,1,1,college,0,0.853846154,0,1,0,medium,0,37,1369,0.729053254,1
1,1,1,70,1,1120,1,0,8,1,4,33,1,0,0,14,14,0,2718,0,2718,0,840,87,0,31,2,1,16,2,1,0,0.272,39.9,1,360,91,1,0,0,N,0,0,0,38,10.6,0,1,college,0,0.769230769,0,0,1,low,0,39.9,1592.01,0.591715976,1
1,1,1,150,1,1120,1,0,5,1,2,58,1,1,0,4,0.6,0,2450,2223,2620,2223,1603,195,0,93,2,1,39,2,1,0,0.322,34.2,2,360,200,2,0,0,N,0,0,0,73,3.2,0,1,college,1,0.75,0,0,1,low,0,34.2,1169.64,0.5625,1
1,1,1,115,1,1120,1,0,8,0,4,55,1,0,0,6,3,0,4547,0,4547,0,1462,129,0,35,1,1,15,2,2,0,0.289,35.2,1,360,130,1,1,0,N,0,0,0,47,3.2,0,1,college,0,0.884615385,0,1,0,medium,0,70.4,1239.04,0.782544379,2
1,1,1,47,1,1120,1,0,8,1,4,24,1,0,0,0.9,0.9,0,1993,0,1993,0,611,79,0,12,1,1,5,2,1,0,0.31,33,2,360,81,1,1,0,N,0,0,0,37.119,4.3,0,1,college,1,0.580246914,0,0,1,low,0,33,1089,0.336686481,1
1,1,1,131,1,1120,1,0,5,0,1,64,1,1,0,6,1.7,0,2700,2492,2860,2492,1381,142,0,19,1,1,15,2,3,0,0.24,34,2,360,142,2,1,0,N,0,0,1,14,3.1,0,1,college,0,0.922535211,0,1,0,medium,0,102,1156,0.851071216,3
1,1,1,345,1,1120,1,0,5,0,1,275,1,1,1,11,5,0,10833,10342,12579,10342,4279,388,0,83,1,1,33,1,1,0,0.19,23,2,180,388,2,1,0,N,0,0,1,600,3.2,0,1,college,0,0.889175258,0,1,0,medium,0,23,529,0.790632639,1
1,1,1,95,1,1120,1,1,8,1,4,31,1,0,0,3.9,2,0,1951,0,2624,0,826,100,0,7,0,1,16,2,6,0,0.315,40.9,2,360,107,2,1,0,N,0,0,1,11,3.2,1,1,college,1,0.887850467,0,1,0,medium,0,245.4,1672.81,0.788278452,6
1,1,1,126,1,1120,1,1,3,0,2,45,1,0,0,18,18,0,1757,1135,2276,1287,1168,140,0,24.8,1,1,11,2,1,0,0.328,32.8,1,360,145,1,0,0,N,0,0,1,38.1,3.1,1,1,hs,1,0.868965517,0,1,0,medium,0,32.8,1075.84,0.75510107,1
1,1,1,108,1,1120,1,1,5,1,2,47,1,1,0,25,25,0,3633,0,3633,0,917,120,0,23.267,1,1,7,2,6,0,0.253,33.8,1,360,120,1,0,0,Y,0,0,1,29.397,3.2,1,1,college,0,0.9,0,1,0,medium,0,202.8,1142.44,0.81,6
1,1,1,91,1,1120,1,1,3,1,2,56,1,1,2,11,11,0,2095,1173,2095,1173,763,101,0,15.1,1,1,5,2,5,0,0.255,28.6,1,360,140,1,0,0,N,0,0,0,13.8,2,0,1,college,0,0.65,0,0,1,low,0,143,817.96,0.4225,5
1,1,1,137,1,1120,1,1,3,1,2,59,1,1,2,7.5,7.5,0,2183,2494,2232,2494,1359,152,0,46,1,1,2,1,1,0,0.287,31.5,2,360,152,2,1,0,N,0,0,0,202,3.2,1,1,college,0,0.901315789,0,1,0,medium,0,31.5,992.25,0.812370152,1
1,1,1,187,1,1120,1,1,3,1,2,89,1,0,1,11,11,0,3842,2445,5823,2529,1945,187.45,0,3,0,1,0,2,1,0,0.239,30.47,2,360,391,2,0,0,N,0,0,1,-286.906,3.6,0,1,college,0,0.47826087,0,0,1,low,0,30.47,928.4209,0.228733459,1
1,1,1,73,1,1120,1,0,8,1,4,29,1,0,0,3.5,0.1,0,2387,0,2387,0,651,83,0,3.1,1,1,9,2,1,0,0.273,36.6,1,360,112,1,0,0,Y,0,0,1,28.1,3.2,0,1,college,0,0.651785714,0,0,1,low,0,36.6,1339.56,0.424824617,1
1,1,1,70,1,1120,1,1,8,1,4,33,1,1,1,1,1,1,2750,0,2800,0,688,78,0,10,1,1,0,2,1,0,0.245,37.1,1,360,118,1,1,0,N,0,0,0,89,3.2,1,1,college,0,0.593220339,0,0,1,low,0,37.1,1376.41,0.351910371,1
1,1,1,124,1,1120,1,1,8,1,4,39,1,0,2,1.5,1.5,0,2365,0,3375,0,1128,138,7,12.2,1,1,7,2,1,0,0.31,35,1,360,138,1,0,0,N,0,1,0,19,3.9,0,1,hs,1,0.898550725,0,1,0,medium,0,35,1225,0.807393405,1
1,1,1,100,1,1120,1,1,3,1,2,41,1,1,2,10,10,0,2131,1463,2131,1463,1027,105,0,15,1,1,10,2,2,0,0.29,34,1,360,105,2,1,0,N,0,0,1,35,5.3,0,1,hs,0,0.952380952,1,0,0,high,0,68,1156,0.907029478,2
1,1,1,153,1,1120,1,0,5,1,1,19,1,0,0,6,1,0,1679,4844,1679,4844,1678,170,0,19,2,1,12,2,2,0,0.26,35,2,360,170,2,1,0,N,0,0,1,15,3.2,1,1,hs,0,0.9,0,1,0,medium,0,70,1225,0.81,2
1,1,1,122,1,1120,1,1,8,1,4,45,1,0,0,10,6,0,3098,0,3732,0,1027,135,0,17,1,1,6,2,6,0,0.28,36,1,360,135,2,0,0,N,0,0,1,17,3.9,1,1,college,0,0.903703704,0,1,0,medium,0,216,1296,0.816680384,6
1,1,1,265,1,1120,1,0,8,0,4,147,1,0,0,9.7,9.7,0,10583,0,10583,0,2740,332,0,247,2,1,16,1,1,0,0.26,26,1,360,360,1,0,0,N,0,0,0,256.5,1.8,0,1,college,0,0.736111111,0,0,1,low,0,26,676,0.541859568,1
1,1,1,95,1,1120,1,0,8,1,4,76,1,0,0,5,5,0,4583,0,5416,0,1070,122,0,46.9,2,1,5,1,1,0,0.23,36,2,360,128,1,0,0,N,0,0,0,85.4,3.2,0,1,college,0,0.7421875,0,0,1,low,0,36,1296,0.550842285,1
1,1,1,96,1,1120,1,0,5,1,2,60,1,0,0,6,2,0,2240,2700,2306,2700,1010,120,0,40.1,2,1,16,2,5,0,0.2,35.7,1,360,120,1,0,0,N,0,0,1,302.6,3.1,1,1,college,0,0.8,0,0,1,low,0,178.5,1274.49,0.64,5
1,1,1,91,1,1120,1,1,3,1,2,49,1,1,2,8,5,0,2425,1725,2425,1725,818,85,0,7,1,1,4,2,1,0,0.197,30,1,360,103,1,1,0,N,0,1,0,26,3.1,0,1,college,0,0.883495146,0,1,0,medium,0,30,900,0.780563672,1
1,1,1,144,1,1120,1,1,3,0,2,56,1,1,0,5,4,0,1609,2704,1609,2704,1238,159,8,17,1,1,4,2,1,0,0.29,39,1,360,159,1,0,0,Y,0,1,0,32,2,1,1,hs,0,0.905660377,0,1,0,medium,0,39,1521,0.820220719,1
1,1,1,132,1,1120,1,0,5,1,2,50,1,1,0,0.8,0.8,0,2080,2098,2080,2098,1254,147,0,51,1,1,2,2,1,0,0.3,31,1,360,147,2,1,0,N,0,1,0,62.5,1.8,0,1,college,0,0.897959184,0,1,0,medium,0,31,961,0.806330696,1
1,1,1,99,1,1120,1,1,3,0,1,47,1,0,0,19,19,0,1880,1534,2513,1745,980,110,0,10.5,1,1,15,2,6,0,0.23,34,1,360,112,2,0,0,N,0,0,0,-3,3.1,1,1,hs,0,0.883928571,0,1,0,medium,0,204,1156,0.781329719,6
1,1,1,71,1,1120,1,1,8,0,4,20,1,0,3,5,5,0,1639,0,1639,0,746,75,0,7.7,2,1,10,2,1,0,0.35,38,1,360,123,1,1,0,N,0,0,0,7.7,2,1,1,college,1,0.577235772,0,0,1,low,0,38,1444,0.333201137,1
1,1,1,76,1,1120,1,1,8,0,4,22,1,0,1,5,5,0,1848,0,1848,0,667,80,0,11.4,2,1,7,2,1,0,0.3609,38.3,1,360,125,1,1,0,N,0,0,0,19.7,3.1,1,1,hs,1,0.608,0,0,1,low,0,38.3,1466.89,0.369664,1
1,1,1,70,1,1120,1,1,8,0,4,34,1,0,1,10,5,0,2558,0,2818,0,663,78,0,16.18,1,0,1,2,6,0,0.259,29.4,1,360,122,1,0,0,N,0,0,0,29.83,1.8,1,1,college,0,0.573770492,0,0,1,low,0,176.4,864.36,0.329212577,0
1,1,1,76,1,1120,1,1,8,0,4,30,1,0,1,4.5,4.5,0,2731,0,2731,0,735,84,0,16.3,2,1,13,2,2,0,0.269,38.2,1,360,125,1,0,0,N,0,0,0,38.4,3.2,1,1,college,0,0.608,0,0,1,low,0,76.4,1459.24,0.369664,2
1,1,1,76,1,1120,1,1,8,1,4,30,1,0,3,7,5,1,2529,0,2529,0,747,84,0,17.4,2,0,2,2,6,0,0.2796,37.98,1,360,125,1,0,0,N,0,0,0,55,3.2,1,1,college,0,0.608,0,0,1,low,0,227.88,1442.4804,0.369664,0
1,1,1,115,1,1120,1,1,3,0,2,38,2,1,2,4,4,0,1609,1560,1609,1560,1021,128,0,14.7,1,1,6,2,1,0,0.2194,33.59,1,360,142,2,0,0,N,0,0,0,7.2,3.2,1,1,college,0,0.809859155,0,1,0,medium,0,33.59,1128.2881,0.655871851,1
1,1,1,76,1,1120,1,1,8,0,4,34,1,0,1,5.9,5.9,0,2874,0,2874,0,735,84,5,4.7,1,0,5,2,6,0,0.2772,39.03,1,360,125,1,0,0,N,0,0,0,6.6,3.9,1,1,hs,0,0.608,0,0,1,low,0,234.18,1523.3409,0.369664,0
1,1,1,100,1,1120,1,1,3,1,2,41,1,0,1,0.4,0.5,0,2439,1945,2439,1945,920,125,18.7,4.2,2,1,3,2,6,0,0.3038,39.28,1,360,125,1,0,0,N,0,0,0,4.5,3.9,1,1,hs,1,0.8,0,0,1,low,0,235.68,1542.9184,0.64,6
1,1,1,113,1,1120,1,0,5,1,2,44,1,1,3,999999.4,999999.4,0,0,2087,0,2335,958,430,0,14.7,1,1,8,2,1,0,0.26,31,1,360,126,2,0,0,N,0,0,0,40.3,3.6,0,1,hs,0,0.896825397,0,1,0,medium,0,31,961,0.804295792,1
1,1,1,164,1,1120,1,0,8,1,4,110,1,0,0,0.5,0.5,1,9166.67,0,9166.67,0,1889.8,204.4,0,434.596,0,1,5,2,1,0,0.2091,38.41,2,360,205,1,0,0,N,0,0,1,661.6,3.6,0,1,college,0,0.8,0,0,1,low,0,38.41,1475.3281,0.64,1
1,1,1,129,1,1120,1,1,8,1,4,33,2,0,2,8,8,0,2643.33,0,2862.16,0,818,143,0,14.6,2,1,12,2,1,0,0.286,33.4,1,360,145,2,0,0,Y,0,0,0,31.9,3.9,1,1,hs,0,0.889655172,0,1,0,medium,0,33.4,1115.56,0.791486326,1
1,1,1,83,1,1120,1,1,8,0,4,36,1,0,1,7,4,0,3132,0,3132,0,766,92,4.6,4.3,1,1,0,2,1,0,0.26,29,1,360,93,1,0,0,N,0,0,0,22.5,3.9,1,1,hs,0,0.892473118,0,1,0,medium,0,29,841,0.796508267,1
1,1,1,98,1,1120,1,1,8,0,4,32,1,0,0,3,9,0,2709,0,2709,0,888.17,103,0,11.475,1,1,9,2,1,0,0.3214,33.69,2,360,105,2,1,0,N,0,0,1,26.875,2,1,1,hs,1,0.933333333,0,1,0,medium,0,33.69,1135.0161,0.871111111,1
1,1,1,98,1,1120,1,0,8,0,4,42,2,0,0,7,1,0,3467,0,3879,0,1022,123,0,41,1,1,14,2,2,0,0.2899,35.24,2,360,131,2,0,0,N,0,0,1,65,3.9,0,1,college,0,0.748091603,0,0,1,low,0,70.48,1241.8576,0.559641047,2
1,1,1,103,1,1120,1,1,3,1,2,38,1,1,1,10,4.5,0,2084,1118,2084,1118,983,113,0,7,2,1,7,2,1,0,0.31,38,1,360,125,2,1,0,Y,0,0,1,16,10.6,1,1,hs,1,0.824,0,1,0,medium,0,38,1444,0.678976,1
1,1,1,105,1,1120,1,0,5,1,2,43,1,1,2,3,3,0,3036,0,3500,0,1050,150,0,85,1,1,25,2,1,0,0.3,40,2,360,151,2,0,0,N,0,0,1,114,3.9,0,1,college,0,0.695364238,0,0,1,low,0,40,1600,0.483531424,1
1,1,1,85,1,1120,1,0,5,1,4,38,1,0,0,5,3,0,3142,0,3142,0,943,100,0,23,1,1,18,2,1,0,0.3,37,2,300,101,1,1,0,N,0,0,1,47,3.2,1,1,college,0,0.841584158,0,1,0,medium,0,37,1369,0.708263896,1
1,1,1,70,1,1120,1,0,5,1,2,24,1,1,3,4,4,0,1721,0,1979,0,678,125,0,57,1,1,10,2,5,1,0.35,43,2,360,136,2,0,0,N,0,0,0,65,3.2,0,1,hs,1,0.514705882,0,0,1,low,0,215,1849,0.264922145,5
1,1,1,130,1,1120,1,0,5,1,2,68,1,1,3,30,15,1,2479,0,5703,0,1325,195,0,51,1,1,3,2,1,0,0.24,24,2,360,206,2,0,0,N,0,0,1,768,4.3,0,1,hs,0,0.631067961,0,0,1,low,0,24,576,0.398246772,1
1,1,1,47,1,1120,1,1,8,1,4,80,1,0,0,5,1,0,3333,0,6666,0,510,50,0,3,1,0,7,2,4,0,0.08,8,2,36,73,1,0,0,N,0,0,0,3,3.2,0,1,college,0,0.643835616,0,0,1,low,0,32,64,0.414524301,0
1,1,1,99,1,1120,1,0,8,1,4,68,1,0,0,7.5,7.5,0,3666,0,5666,0,1064,110,0,25,0,1,13,2,1,0,0.21,27,2,360,119,1,1,0,N,0,0,1,23,2,0,1,college,0,0.831932773,0,1,0,medium,0,27,729,0.692112139,1
1,1,1,113,1,1120,1,0,8,1,4,47,1,0,0,8,4.5,0,3883,0,3883,0,1163,125,0,19,0,1,11,2,1,0,0.3,37,2,360,125,1,1,0,N,0,0,1,37,3.9,0,1,college,0,0.904,0,1,0,medium,0,37,1369,0.817216,1
1,1,1,157,1,1120,1,1,8,0,4,67,1,0,1,16,16,0,3391,1665,3899,1665,1559,174,0,26,0,0,13,2,6,1,0.26,35,1,360,174,1,0,0,N,0,0,1,67,3.2,0,1,college,0,0.902298851,0,1,0,medium,0,210,1225,0.814143216,0
1,1,1,108,1,1120,1,1,3,0,1,43,1,1,0,6,1,0,2041,1520,2041,1520,1021,114,0,3,0,0,8,2,6,1,0.29,40,1,360,121,1,0,0,Y,0,0,1,8,1.8,0,1,hs,0,0.892561983,0,1,0,medium,0,240,1600,0.796666894,0
1,1,1,80,1,1120,1,1,8,1,4,30,1,0,0,6,6,0,2500,0,2510,0,675,89,0,9,0,1,3,2,1,0,0.27,29,1,360,112,1,0,0,N,0,0,1,10,1.8,0,1,college,0,0.714285714,0,0,1,low,0,29,841,0.510204082,1
1,1,1,125,1,1120,1,1,3,1,2,66,1,1,0,5,5,0,4094,982,4094,982,1180,132,0,7,0,1,5,2,3,0,0.22,25,1,360,150,1,0,0,N,0,0,1,17,10.6,0,1,college,0,0.833333333,0,1,0,medium,0,75,625,0.694444444,3
1,1,1,122,1,1120,1,1,3,1,2,85,1,1,0,6,6,1,3750,3000,4083,3000,1109,128,3,5,0,0,30,2,5,1,0.26,43,1,360,134,1,0,0,N,0,0,1,-16,1.8,0,1,college,0,0.910447761,0,1,0,medium,0,215,1849,0.828915126,0
1,1,1,161,1,1120,1,1,3,1,2,53,1,1,0,1,1,0,2842,2305,2842,2305,1377,179,9,10,0,0,22,2,6,1,0.26,41,1,360,179,1,0,0,N,1,0,1,-44,2,0,1,hs,0,0.899441341,0,1,0,medium,0,246,1681,0.808994726,0
1,1,1,112,1,1120,1,0,5,1,2,34,1,1,0,3,3,0,1302,1563,1740,1563,1026,118,0,2,0,0,13,2,5,0,0.28,49,1,360,127,1,0,0,Y,0,0,1,3,3.2,0,1,hs,0,0.881889764,0,1,0,medium,0,245,2401,0.777729555,0
1,1,1,96,1,1120,1,0,5,1,2,205,1,1,0,999999.4,999999.4,0,0,0,14880,0,1204,120,0,1100,2,1,7,1,2,0,0.07,41,2,360,122,1,0,0,N,1,0,1,1505,3.6,0,1,college,0,0.786885246,0,0,1,low,0,82,1681,0.61918839,2
1,1,1,70,1,1120,1,0,7,0,2,69,1,1,2,8,1,0,14866,0,14866,0,3253,427,0,186,0,1,11,2,5,0,0.218,23.9,1,360,430,2,0,0,N,0,0,1,494,3.2,0,1,college,0,0.162790698,0,0,1,low,0,119.5,571.21,0.026500811,5
1,1,1,125,1,1120,1,0,5,1,2,79,1,1,1,6,6,0,5167,2818,5167,2818,1621,264,0,154,0,1,7,2,1,0,0.203,30.4,2,300,216,2,0,0,N,0,0,1,332,1.8,0,1,college,0,0.578703704,0,0,1,low,0,30.4,924.16,0.334897977,1
1,1,1,220,1,1120,1,1,3,1,2,163,1,1,0,18,16,0,10970,2604,10970,2604,2379,492,0,111,0,1,10,1,1,0,0.175,26.4,1,360,620,1,0,0,N,0,0,1,505,1.8,0,1,college,0,0.35483871,0,0,1,low,0,26.4,696.96,0.12591051,1
1,1,1,60,1,1120,1,0,8,0,4,67,1,0,0,1,1,0,10000,0,10000,0,968,160,0,141,0,1,15,1,1,0,0.097,17.3,2,180,172,1,0,0,N,0,0,1,203,4.3,0,1,college,0,0.348837209,0,0,1,low,0,17.3,299.29,0.121687399,1
1,1,1,61,1,1120,1,0,5,1,1,144,1,1,3,30,7,0,9719,0,9719,0,850,76,0,240,0,1,6,1,1,0,0.088,25.2,1,360,78,1,0,0,N,0,0,1,3834,3.2,0,1,college,0,0.782051282,0,0,1,low,0,25.2,635.04,0.611604208,1
1,1,1,60,1,1120,1,0,8,0,4,29,1,0,0,1.8,1.8,0,2417,0,2417,0,894,215,0,162,0,1,7,2,1,0,0.37,39.1,1,360,215,1,0,0,Y,0,0,1,174,4.3,0,1,college,1,0.279069767,0,0,1,low,0,39.1,1528.81,0.077879935,1
1,1,1,59,1,1120,1,0,8,0,4,32,1,0,0,2.5,2.5,0,2763,0,2763,0,782,99,0,81,0,1,1,2,4,0,0.283,28.3,2,360,99,1,0,0,Y,0,0,1,118.958,3.9,0,1,college,0,0.595959596,0,0,1,low,0,113.2,800.89,0.35516784,4
1,1,1,84,1,1120,1,0,8,1,4,36,1,0,0,3,0.17,0,3042,0,3042,0,961,96,0,7,0,1,8,2,1,0,0.316,35.8,2,360,96,1,1,0,Y,0,0,1,5,3.2,0,1,college,1,0.875,0,1,0,medium,0,35.8,1281.64,0.765625,1
1,1,1,51,1,1120,1,0,8,1,4,39,1,0,0,7.5,4.5,0,3250,0,3250,0,671,69,0,45,0,1,11,2,1,0,0.207,22.2,2,360,68,1,0,0,N,0,0,1,119,1.8,0,1,college,0,0.75,0,0,1,low,0,22.2,492.84,0.5625,1
1,1,2,186,1,1120,1,0,5,1,2,264,1,1,1,26,17,1,13170,2583,19420,2583,4080,275,0,534,2,1,21,2,1,0,0.19,41,2,180,265,1,0,0,N,0,0,0,3730,10.6,0,1,college,0,0.701886792,0,0,1,low,0,41,1681,0.492645069,1
1,1,1,145,1,1120,1,0,8,1,4,85,1,0,0,19,2,0,7093,0,7093,0,441,182,0,50,2,1,12,1,1,0,0.06,8,1,36,199,1,0,0,N,0,0,0,-4288,3.2,0,1,college,0,0.728643216,0,0,1,low,0,8,64,0.530920936,1
1,1,1,169,1,1120,1,1,3,1,2,83,1,1,2,14,14,0,3271,3373,3554,3373,1223,185,168,10.6,4,1,9,1,2,0,0.07,17,1,12,138,2,1,0,N,0,0,0,186.9,2,0,1,college,0,1.224637681,1,0,0,high,0,34,289,1.49973745,2
1,1,1,94,1,1120,1,0,8,1,4,53,1,0,0,6,4,0,4400,0,4400,0,1030,102,0,21,0,1,6,2,4,0,0.23,35,2,360,107.5,1,1,0,N,0,0,1,20.5,1.8,1,1,college,0,0.874418605,0,1,0,medium,0,140,1225,0.764607896,4
1,1,1,45,1,1120,1,1,3,1,2,48,1,1,2,18,18,0,2192,1742,2192,1742,488,139,94,24.9,3,1,9,1,3,0,0.124,21.6,2,360,139,2,0,0,N,0,0,1,128.9,3.1,0,1,hs,0,0.323741007,0,0,1,low,0,64.8,466.56,0.10480824,3
1,1,1,131,1,1120,1,0,5,1,2,66,1,1,0,13,13,0,3727,1725,3727,1775,1493,131,13,17,1,1,6,2,1,0,0.27,34,2,360,165,2,0,0,N,0,0,0,32.22,3.9,0,1,college,0,0.793939394,0,0,1,low,0,34,1156,0.630339761,1
1,1,1,110,1,1120,1,0,5,1,2,63,1,1,2,21,999999.4,0,3128,2087,3128,2087,615.87,110,0,999999.4,1,1,10,1,1,0,0.27,34,2,300,200,2,0,0,N,0,0,0,234.93,3.9,0,1,hs,0,0.55,0,0,1,low,0,34,1156,0.3025,1
1,1,1,120,1,1120,1,1,2,1,2,73,1,1,1,8,8,0,3499,2000.01,3916.64,2166.67,1489,120,0,7.5,1,1,1,1,1,0,0.12,32,2,240,150,2,0,0,N,0,0,0,264.1611,3.9,0,1,hs,0,0.8,0,0,1,low,0,32,1024,0.64,1
1,1,1,100,1,1120,1,1,3,1,2,120,1,1,1,17,17,0,2756,1200,3781,1200,2575,100,0,100,1,1,4,1,1,0,0.52,58,2,300,125,2,0,0,N,0,0,0,306.676,3.9,0,1,hs,1,0.8,0,0,1,low,0,58,3364,0.64,1
1,1,1,25,1,1120,1,0,5,1,2,48,1,1,0,33,999999.4,0,4030,0,4030,0,720,25,0,6.5,1,1,4,1,1,0,0.18,47,2,120,25,2,0,0,N,0,0,0,108.25,10.6,1,1,hs,0,1,1,0,0,high,0,47,2209,1,1
1,1,1,70,1,1120,1,0,5,1,2,47,1,1,2,5,5,0,3200,700,3200,700,793.7,70,16.468,11.5,1,1,5,1,1,0,0.2,36,2,360,180,2,0,0,N,0,0,0,229.5872,3.9,0,1,college,0,0.388888889,0,0,1,low,0,36,1296,0.151234568,1
1,1,1,80,1,1120,1,0,8,1,4,29,1,1,2,4,1.5,0,2414,0,2414,0,743,120,0,15,2,1,11,2,2,0,0.31,46,2,300,130,2,0,0,Y,0,0,1,38,3.9,0,1,hs,1,0.615384615,0,0,1,low,0,92,2116,0.378698225,2
1,1,1,70,1,1120,1,0,5,1,2,47,1,1,4,20,20,0,3173,683,3173,683,809,150,0,27,2,1,7,1,1,0,0.21,22,1,360,155,2,0,0,N,0,0,1,166,2,0,1,college,0,0.451612903,0,0,1,low,0,22,484,0.203954214,1
1,1,1,120,1,1120,1,0,5,1,2,204,1,1,2,25,18,1,16666,3000,16666,3000,1548,161,0,149,999999.4,1,23,1,1,0,0.07,15,1,360,140,1,0,0,N,0,0,1,-201,1.8,1,1,college,0,0.857142857,0,1,0,medium,0,15,225,0.734693878,1
1,1,1,77,1,1120,1,0,5,1,2,72,1,1,0,16,16,0,2808,2362,3139,2362,764,97,0,5,999999.4,1,13,1,1,0,0.13,22,1,360,97,1,0,0,N,1,0,1,-15,3.9,0,1,college,0,0.793814433,0,0,1,low,0,22,484,0.630141354,1
1,1,1,138,1,1120,1,0,8,1,4,70,1,1,0,2.5,2.5,0,4030,0,5829,0,1631,145,0,13,0,1,10,1,1,0,0.28,31.9,1,360,183,1,0,0,N,0,0,1,197,3.2,0,1,college,0,0.754098361,0,0,1,low,0,31.9,1017.61,0.568664338,1
1,1,1,166,1,1120,1,0,8,1,4,112,1,0,0,25,12,1,9304,0,9304,0,1995,207,0,47,0,1,11,1,1,0,0.214,37.8,1,360,218,1,0,0,N,0,0,1,78,3.2,0,1,college,0,0.76146789,0,0,1,low,0,37.8,1428.84,0.579833347,1
1,1,1,125,1,1120,1,0,5,1,2,55,1,1,1,9,5,0,3083,0,4552,0,1369,145,0,36,0,1,13,2,1,0,0.301,38.6,2,360,145,2,1,0,Y,0,0,1,61,3.2,0,1,college,1,0.862068966,0,1,0,medium,0,38.6,1489.96,0.743162901,1
1,1,1,78,1,1120,1,1,3,1,2,29,1,1,2,2,2,0,1478,1275,1512,1275,604.5,80,2,2.9,2,1,9,2,1,0,0.22,31,2,360,109.5,1,1,0,Y,0,0,1,-8.8,1.8,1,1,college,0,0.712328767,0,0,1,low,0,31,961,0.507412272,1
1,1,1,67,1,1120,1,1,3,1,2,29,1,0,1,6,2,0,1263,1123,1263,1123,367,70,0,6,1,1,3,2,1,0,0.19,19,2,360,101,1,1,0,N,0,0,1,6,3.2,1,1,college,0,0.663366337,0,0,1,low,0,19,361,0.440054897,1
1,1,1,66,1,1120,1,1,8,0,4,27,1,0,0,0.75,0.75,0,2250,0,2250,0,800,91.5,0,410,1,1,7,2,2,0,0.36,36,2,360,108,1,0,0,N,0,0,0,510,3.2,0,1,hs,1,0.611111111,0,0,1,low,0,72,1296,0.37345679,2
1,1,1,74,1,1120,1,1,3,0,1,26,1,1,2,15,3,0,1530,0,1530,620,600,77.5,0,4,1,1,4,2,1,0,0.28,35,2,360,107.5,1,1,0,N,0,0,1,16,1.8,1,1,hs,0,0.688372093,0,0,1,low,0,35,1225,0.473856138,1
